car_id,mileage,tax,mpg,engine_size,paint_quality,previous_owners,brand,model,transmission,fuel_type,year,has_damage
27903,32399.0,125.0,52.3,1.0,71.0,4,Ford,EcoSport,Manual,Petrol,2017,False
456,15481.0,145.0,41.5,1.5,81.0,2,Audi,A3,Automatic,Petrol,2019,False
43916,19638.0,150.0,40.9,1.6,62.0,2,Mercedes,GLA-Class,Manual,Petrol,2019,False
11210,10395.0,150.0,51.88000000000001,2.0,43.0,1,BMW,X4,Semi-Auto,Diesel,2019,False
56969,14335.0,145.0,51.4,1.4,75.0,2,Opel,Astra,Manual,Petrol,2018,False
60534,19068.0,150.0,72.4,1.6,74.0,1,Opel,Astra,Manual,Diesel,2017,False
14406,36274.0,145.0,70.6,1.5,86.0,4,BMW,1 Series,Manual,Diesel,2017,False
232,3122.0,145.0,41.5,1.5,69.0,1,Audi,A3,Automatic,Petrol,2019,False
53378,20511.0,145.0,56.5,1.5,48.0,4,Toyota,Yaris,Manual,Petrol,2019,False
41876,34396.0,95.0,68.9,1.5,94.0,4,Mercedes,B-Class,Manual,Diesel,2017,False
69986,18932.0,150.0,46.3,1.4,84.0,3,VW,Tiguan,Manual,Petrol,2018,False
59242,30208.0,95.0,76.3,1.6,96.0,1,Opel,Astra,Manual,Diesel,2017,False
68026,13383.0,145.0,58.9,2.0,97.0,2,VW,Tiguan,Manual,Diesel,2017,False
42361,41758.0,95.0,87.55,2.0,52.0,3,Mercedes,C-Class,Semi-Auto,Hybrid,2016,False
3085,41672.0,95.0,64.2,2.0,78.0,1,Audi,A6,Semi-Auto,Diesel,2017,False
20177,27567.0,145.0,65.7,1.0,30.0,1,Ford,Fiesta,Manual,Petrol,2018,False
9598,41700.0,125.0,58.9,2.0,81.0,4,BMW,3 Series,Automatic,Diesel,2014,False
69414,31249.0,150.0,53.3,1.5699999999999998,36.0,1,VW,Tiguan,Manual,Diesel,2016,False
63194,23272.0,95.0,65.7,1.6,69.0,1,Opel,Mokka,Manual,Diesel,2015,False
38516,45782.0,95.0,68.9,2.1,45.0,0,Mercedes,B-Class,Semi-Auto,Diesel,2023,False
14576,2215.0,135.0,87.55,2.0,76.0,0,BMW,5 Series,Semi-Auto,Hybrid,2019,False
62560,21993.0,145.0,47.1,2.0641186347051645,76.0,2,Opel,Astra,Manual,Petrol,2016,False
31956,53910.0,95.0,61.4,1.2,49.0,1,Hyundai,i10,Manual,Petrol,2014,False
34929,15597.0,145.0,68.9,2.1,53.0,3,Mercedes,A-Class,Semi-Auto,Diesel,2018,False
36257,28000.0,125.0,56.5,2.1,96.0,0,Mercedes,GLC-Class,Semi-Auto,Diesel,2016,False
14052,7580.0,145.0,37.7,3.0,97.0,1,BMW,X5,Unknown,Diesel,2019,False
43259,69941.0,175.0,42.2,2.1,75.0,1,Mercedes,C-Class,Automatic,Diesel,2009,0
15443,11445.0,145.0,58.9,1.0,82.0,1,Ford,Fiesta,Manual,Petrol,2019,False
51108,18376.0,95.0,69.0,1.0,44.0,0,Toyota,AYGO,Manual,Petrol,2016,False
40649,16.0,145.0,61.4,2.0,34.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
48258,41480.0,95.0,78.5,1.4,96.0,3,Skoda,Fabia,Manual,Diesel,2016,False
437,53531.0,95.0,61.4,2.0,74.0,1,Audi,A6,Automatic,Diesel,2016,False
26199,7124.0,145.0,60.1,1.0,62.0,0,Ford,Focus,Manual,Petrol,2019,False
73680,2500.0,145.0,44.1,1.0,38.0,2,VW,T-Roc,Manual,Petrol,2020,False
39235,69941.0,129.75,57.82000000000001,2.1,84.0,1,Mercedes,C-Class,Automatic,Diesel,2003,False
42095,60404.0,95.0,62.8,2.1,82.0,1,Mercedes,A-Class,Manual,Diesel,2016,False
52215,28230.0,95.0,80.7,1.5,30.0,3,Toyota,Yaris,Automatic,Hybrid,2013,False
4590,23800.0,145.0,49.6,2.0,55.0,3,Audi,A3,Manual,Petrol,2018,False
8987,31238.0,145.0,55.4,1.73,50.0,0,BMW,3 Series,Automatic,Diesel,2015,False
17196,9326.0,145.0,58.9,1.0,86.0,0,Ford,Fiesta,Manual,Petrol,2019,False
7066,44830.0,95.0,70.6,2.0,86.0,2,Audi,A4,Manual,Diesel,2016,False
10017,43013.0,95.0,62.8,2.0,54.0,0,BMW,5 Series,Semi-Auto,Diesel,2015,False
60806,62005.0,150.0,47.9,1.4,88.0,4,Opel,Astra,Manual,Petrol,2014,False
48205,69941.0,145.0,47.1,1.0,74.0,0,Skoda,Kamiq,Manual,Petrol,2019,False
65309,36814.0,175.0,42.2,1.4,68.0,4,Opel,Zafira,Manual,Petrol,2016,False
31998,35030.0,145.0,54.3,2.0,87.0,1,Hyundai,Tucson,Manual,Diesel,2016,False
19052,6121.0,130.75,56.495000000000005,1.0,55.0,2,Ford,Focus,Manual,Petrol,2019,False
68550,3000.0,145.0,47.9,1.5,32.0,4,VW,Golf,Manual,Petrol,2019,False
33835,26096.0,145.0,52.3,1.0,50.0,4,Hyundai,Kona,Manual,Petrol,2018,False
66519,4596.0,145.0,50.4,2.0,93.0,4,VW,Arteon,Automatic,Diesel,2010,False
62049,17438.45,145.0,43.5,1.4,60.0,0,Opel,Corsa,Manual,Petrol,2018,False
13308,19125.0,150.0,53.3,3.0,30.0,1,BMW,3 Series,,Diesel,2016,False
3508,17125.0,145.0,47.1,1.0,84.0,4,Audi,A3,Manual,Petrol,2019,False
4659,65000.0,95.0,74.3,1.6,43.0,1,Audi,A1,Manual,Diesel,2013,False
4701,69941.0,145.0,52.54,3.0,57.0,1,Audi,A7,Automatic,Diesel,2011,False
60645,64587.0,95.0,72.4,1.6,64.0,2,Opel,,Manual,Diesel,2017,False
75639,41196.0,95.0,53.3,1.4,45.0,1,VW,Golf,Manual,Petrol,2016,False
31338,17765.0,147.75,43.5,1.5,84.0,3,Ford,Mondeo,Automatic,Petrol,2018,False
13220,19571.0,145.0,52.3,1.5,53.0,1,BMW,2 Series,Manual,Petrol,2018,False
15984,65000.0,95.0,74.3,1.5,74.0,2,Ford,Focus,Manual,Diesel,2015,False
13894,13214.35,145.0,32.1,3.0,46.0,1,BMW,M4,Manual,Petrol,2018,False
8099,103.0,145.0,37.2,2.0,100.0,4,BMW,Z4,Semi-Auto,Petrol,2020,False
47203,36288.0,150.0,64.2,1.0,38.0,3,Skoda,Citigo,Manual,Petrol,2017,False
55767,31649.0,95.0,58.0,1.3,54.0,0,Toyota,Yaris,Manual,Petrol,2015,False
39355,20395.75,145.0,57.7,2.0,87.0,2,Mercedes,E-Class,Semi-Auto,Diesel,2019,False
32695,23257.0,95.0,61.7,1.7,66.0,1,Hyundai,Tucson,Manual,Diesel,2016,0
9133,9305.0,150.0,54.3,2.0,97.0,0,BMW,X3,Semi-Auto,Diesel,2019,False
43606,3138.0,145.0,44.1,1.3,77.0,3,Mercedes,CLA-Class,Automatic,Petrol,2019,False
66828,3558.0,145.0,47.9,1.0,85.0,3,VW,T-Crossland,Manual,Petrol,2019,False
6073,7120.0,145.0,31.4,2.0,34.0,1,Audi,Q3,Semi-Auto,Petrol,2019,False
42581,56544.0,141.5,53.6,2.1,51.0,4,Mercedes,C-Class,Automatic,Diesel,2013,False
39128,6704.0,145.0,56.5,2.1,35.0,1,Mercedes,GLC-Class,Semi-Auto,Diesel,2019,False
12871,15633.0,145.0,25.4,3.2,54.0,1,BMW,X5,Semi-Auto,Petrol,2018,False
28041,13999.0,134.5,55.610474477203354,1.0,40.0,3,Ford,Focus,Manual,Petrol,2019,False
20353,57830.0,95.0,57.7,1.2,72.0,4,Ford,Ka,Manual,Petrol,2013,False
1422,5000.0,150.0,44.8,1.0,77.0,1,Audi,A1,Semi-Auto,Petrol,2020,0
53617,650.0,145.0,33.2,2.0,92.0,3,Toyota,GT86,Manual,Petrol,2020,False
58825,6500.0,150.0,55.4,1.4,72.0,3,Opel,Corsa,Manual,Petrol,2017,False
34166,69941.0,160.0,46.3,1.4,87.0,3,Hyundai,i30,Manual,Petrol,2009,False
11247,7796.0,145.0,47.9,2.0,85.0,3,BMW,1 Series,Semi-Auto,Petrol,2019,False
62599,4128.0,150.0,41.5,1.4,63.0,3,Opel,Zafira,Manual,Petrol,2017,False
49955,8200.0,145.0,57.7,1.0,39.0,0,Skoda,Fabia,Manual,Petrol,2018,False
19373,10202.0,140.75,54.125,1.5,64.0,0,Ford,Focus,Automatic,Petrol,2016,False
1240,100.0,145.0,51.4,1.6,33.0,4,Audi,A3,Manual,Diesel,2019,False
73280,39584.0,175.0,48.045,1.4,60.0,0,VW,Beetle,,Petrol,2015,False
24303,22334.0,145.0,41.5,2.0,53.0,4,Ford,Focus,Manual,Petrol,2018,False
2549,5799.0,150.0,38.2,2.0,80.0,0,Audi,Q5,Semi-Auto,Diesel,2019,False
65808,4750.0,135.0,43.5,1.4,66.0,0,VW,Passat,Automatic,Hybrid,2019,False
42019,15207.0,145.0,46.3,1.5,65.0,1,Mercedes,C-Class,Semi-Auto,Petrol,2019,False
49082,62140.0,145.0,64.2,2.0,40.0,3,Skoda,Superb,Manual,Diesel,2017,False
68192,15094.0,145.0,34.9,2.0,52.0,1,VW,Scirocco,Semi-Auto,Petrol,2018,False
27937,20226.0,95.0,74.4,1.5,79.0,1,Ford,B-Max,Manual,Diesel,2017,False
30720,63424.0,95.0,56.5,1.0,34.0,3,Ford,Focus,Manual,Petrol,2013,False
23206,58500.0,125.0,54.3,1.2,95.0,3,Ford,Fiesta,Manual,Petrol,2016,False
6706,30582.0,95.0,55.4,1.45,47.0,0,Audi,A1,Manual,Petrol,2016,False
24708,12244.0,130.25,57.74499999999999,1.0,44.0,0,Ford,Focus,Semi-Auto,Petrol,2017,False
46582,51304.0,143.25,49.86999999999999,2.1,66.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2023,False
11914,9463.0,145.0,72.4,1.5,39.0,3,BMW,1 Series,Manual,Diesel,2017,False
62807,48877.0,95.0,67.3,1.6,95.0,3,Opel,GTC,Manual,Diesel,2016,False
12111,150.0,150.0,33.6,3.0,76.0,1,BMW,X5,Semi-Auto,Diesel,2020,False
74135,27058.0,175.0,39.8,2.0,54.0,3,VW,Golf,Semi-Auto,Petrol,2016,False
35204,11017.0,95.0,64.2,2.1,53.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2016,False
21753,44190.0,95.0,55.4,1.0,89.0,3,Ford,B-Max,Manual,Petrol,2013,False
44716,23280.0,150.0,48.7,2.0,72.0,4,Mercedes,C-Class,Automatic,Petrol,2018,False
57412,29566.0,95.0,78.5,1.6,42.0,0,Opel,Astra,Manual,Diesel,2016,False
38313,12394.0,145.0,61.4,2.0,45.0,3,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
30255,26046.0,145.0,47.1,1.4,57.0,4,Ford,B-Max,Manual,Petrol,2013,False
2241,21357.0,150.0,55.4,2.0,73.0,2,Audi,Q5,Semi-Auto,Diesel,2018,False
49868,68472.0,175.0,45.6,2.0,44.0,2,Skoda,Octavia,Semi-Auto,Diesel,2013,False
15357,13914.0,145.0,61.4,1.0,72.0,3,Ford,Focus,Manual,Petrol,2018,0
38786,33523.0,145.0,56.5,2.1,81.0,2,Mercedes,GLC-Class,Semi-Auto,Diesel,2017,False
66948,3000.0,145.0,40.9,2.0,34.0,0,VW,Sharan,Semi-Auto,Diesel,2019,False
17149,20132.0,145.0,41.5,2.0,67.0,2,Ford,Focus,Manual,Petrol,2018,False
52648,13859.0,150.0,58.9,1.5,98.0,0,Toyota,Yaris,Manual,Petrol,2018,False
8989,46626.0,95.0,87.55,1.655,62.0,3,BMW,3 Series,Automatic,Hybrid,2016,False
49858,20894.0,150.0,64.2,1.0,71.0,2,Skoda,Fabia,Manual,Petrol,2018,False
18340,23300.0,125.0,54.3,1.2,70.0,2,Ford,Fiesta,Manual,Petrol,2017,False
50265,28106.0,145.0,64.2,1.0,88.0,0,Skoda,Fabia,Manual,Petrol,2017,False
67521,68508.0,95.0,65.7,2.0,73.0,0,VW,Golf SV,Manual,Diesel,2016,False
58638,54165.0,175.0,43.5,1.6,45.0,0,Opel,Mokka,Manual,Petrol,2014,False
30785,9284.0,150.0,55.4,1.1,53.0,4,Ford,Fiesta,Manual,Petrol,2019,False
4010,5000.0,145.0,44.8,2.0,53.0,3,Audi,A5,Semi-Auto,Diesel,2020,False
31228,12300.0,135.5,55.54392145761351,1.0,41.0,3,Ford,Focus,Manual,Petrol,2019,False
34230,13007.0,145.0,44.8,1.6,36.0,1,Hyundai,Tucson,Manual,Petrol,2017,False
72887,9498.0,135.0,87.55,1.4,45.0,1,VW,Passat,Automatic,Hybrid,2017,False
2068,54735.0,95.0,83.1,1.6,57.45,2,Audi,A3,Manual,Diesel,2015,False
30480,22705.0,125.0,60.1,2.0,98.0,1,Ford,Kuga,Manual,Diesel,2016,False
38463,32629.0,95.0,67.3,2.1,76.0,1,Mercedes,C-Class,,Diesel,2017,False
37540,26205.0,125.0,58.9,2.1,79.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2016,False
65630,3000.0,145.0,50.4,2.0,57.0,1,VW,T-Roc,Manual,Diesel,2019,False
64692,5492.0,145.0,55.4,1.2,33.0,0,Opel,Grandland X,Manual,Petrol,2018,False
43153,25639.0,95.0,67.3,2.1,35.0,2,Mercedes,GLA-Class,Semi-Auto,Diesel,2016,False
33165,35753.0,175.0,47.1,2.0,46.0,2,Hyundai,Tucson,,Diesel,2017,False
57252,3000.0,145.0,60.1,1.5,37.0,3,Opel,Crossland X,Manual,Diesel,2019,False
47256,22156.45,145.0,54.3,1.4,83.0,2,Skoda,Superb,Manual,Petrol,2017,False
61821,5361.0,145.0,43.5,1.4,86.0,0,Opel,Corsa,Manual,Petrol,2019,False
43074,31479.0,130.5,57.7,2.1,36.0,2,Mercedes,CLS-Class,Semi-Auto,Diesel,2017,False
72145,850.0,145.0,45.6,1.6,60.0,0,VW,Golf,Semi-Auto,Petrol,2018,False
14878,8482.0,145.0,41.5,3.0,36.0,0,BMW,3 Series,Automatic,Petrol,2018,False
22240,8197.0,145.0,49.6,1.0,80.0,1,Ford,Focus,Manual,Petrol,2019,False
11340,20829.0,145.0,48.7,2.0,58.0,0,BMW,3 Series,Manual,Petrol,2017,False
38529,3984.0,145.0,44.1,1.5,35.0,1,Mercedes,C-Class,,Petrol,2019,False
23052,1657.0,145.0,40.4,2.0,86.0,0,Ford,Edge,Automatic,Diesel,2019,False
37299,31176.0,95.0,87.55,2.0,33.0,4,Mercedes,C-Class,Automatic,Hybrid,2011,False
41003,1998.0,140.5,50.13047447720335,1.6,90.0,3,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
35207,16872.0,95.0,65.7,1.5,76.0,0,Mercedes,A-Class,Automatic,Diesel,2018,False
931,37129.0,175.0,42.2,3.0,96.0,0,Audi,Q5,Semi-Auto,Diesel,2016,False
58046,69941.0,95.0,62.8,1.0,72.0,4,Opel,Viva,Manual,Petrol,2017,False
35956,45902.0,125.0,52.3,1.6,75.0,0,Mercedes,A-Class,Semi-Auto,Petrol,2016,False
27579,4539.0,145.0,61.4,1.5,67.0,2,Ford,Focus,Manual,Diesel,2019,False
36106,15033.0,150.0,72.4,2.0,53.0,1,Mercedes,E-Class,Semi-Auto,Diesel,2019,False
24852,5730.0,175.0,47.9,1.2,37.0,3,Ford,Ka+,Manual,Petrol,2018,False
44871,8290.0,145.0,55.4,2.0,81.0,3,Mercedes,B-Class,Semi-Auto,Diesel,2019,False
43421,2888.0,145.0,36.7,2.0,36.0,2,Mercedes,V-Class,Semi-Auto,Diesel,2019,False
46557,49000.0,145.0,46.3,2.1,89.0,4,Mercedes,V-Class,Manual,,2018,False
40454,2122.0,145.0,24.8,3.2,39.0,1,Mercedes,A-Class,Semi-Auto,Petrol,2018,False
3651,12200.0,150.0,55.4,1.4,88.0,0,Audi,A1,Manual,Petrol,2017,False
3772,6000.0,145.0,53.3,2.0,45.0,0,Audi,Q3,Semi-Auto,Diesel,2018,False
59625,25510.0,95.0,55.4,1.4,93.0,0,Opel,Corsa,Manual,,2019,False
52217,5925.0,145.0,47.9,1.5,65.0,1,Toyota,Yaris,Manual,Petrol,2019,False
27459,45526.0,95.0,74.3,1.5,36.0,0,Ford,Focus,Manual,Diesel,2016,False
35587,33943.0,136.5,58.39999999999999,2.0,88.0,0,Mercedes,C-Class,Automatic,Petrol,2017,False
27182,4318.0,95.0,68.9,1.5,62.0,2,Ford,C-Max,,Diesel,2017,False
9839,1348.0,145.0,34.0,3.0,31.0,3,BMW,M4,Semi-Auto,Petrol,2019,False
24805,63000.0,95.0,62.8,1.0,76.0,4,Ford,Fiesta,Manual,Petrol,2014,False
71096,69941.0,145.0,57.6,2.0,44.0,4,VW,Tiguan,Semi-Auto,Diesel,2017,False
36490,14946.0,125.0,56.5,2.1,34.0,0,Mercedes,GLC-Class,Semi-Auto,Diesel,2016,False
25353,11681.0,150.0,64.2,1.5,35.0,0,Ford,Kuga,Manual,,2018,False
58282,8586.0,160.0,43.5,1.4,80.0,6,Opel,Mokka X,Automatic,Petrol,2016,False
22382,9200.0,150.0,40.3,1.5,38.0,3,Ford,Fiesta,Manual,Petrol,2019,False
33644,47840.0,95.0,61.7,1.7,73.0,4,Hyundai,Tucson,,Diesel,2011,False
64520,16000.0,145.0,60.1,1.6,68.0,2,Opel,Mokka X,Manual,Diesel,2018,False
61165,35647.0,95.0,74.3,1.6,56.0,3,Opel,Insignia,,Diesel,2016,False
39442,32910.0,138.0,53.13047447720336,2.1,30.0,3,Mercedes,C-Class,Manual,Diesel,2017,False
6289,37882.0,95.0,74.3,1.6,37.0,0,Audi,A3,Manual,Diesel,2017,False
11394,9168.0,150.0,40.9,3.0,90.0,2,BMW,X4,Semi-Auto,Diesel,2019,False
34783,32716.0,145.0,57.7,1.2,60.0,1,Hyundai,i10,Manual,Petrol,2017,False
57693,13566.0,145.0,41.5,1.4,59.0,3,Opel,Zafira,Manual,Petrol,2017,False
60352,15631.0,145.0,44.8,1.2,100.0,1,Opel,Crossland X,Manual,Petrol,2018,False
1284,69941.0,175.0,33.6,1.8242896719630692,69.0,4,Audi,A4,Manual,Petrol,2005,False
5117,15207.0,145.0,51.4,1.4,73.0,2,Audi,A4,Manual,Petrol,2018,False
61293,39714.0,175.0,43.5,1.6,39.0,3,Opel,Astra,Manual,Petrol,2015,False
37487,4000.0,145.0,56.5,2.0,70.0,0,Mercedes,A-Class,Semi-Auto,Diesel,2020,False
65063,14500.0,95.0,55.4,1.4,34.0,0,Opel,Corsa,,Petrol,2016,False
250,5000.0,145.0,44.8,1.6,99.0,0,Audi,Q2,Automatic,Diesel,2019,False
38842,19784.0,150.0,42.2,2.0,64.0,2,Mercedes,C-Class,Semi-Auto,Petrol,2017,False
48980,10877.0,150.0,54.3,2.0,89.0,4,Skoda,Karoq,Automatic,Diesel,2018,False
30655,33286.0,125.0,54.3,1.2,44.0,0,Ford,Fiesta,Manual,Petrol,2016,False
59159,23001.0,145.0,55.4,1.4,53.0,0,Opel,Corsa,Manual,Petrol,2023,False
36528,313.0,145.0,31.4,3.2,65.55,2,Mercedes,SL-Class,Semi-Auto,Petrol,2019,False
57786,41000.0,175.0,41.5,1.4,55.0,4,Opel,Mokka,Automatic,Petrol,2014,False
57381,21450.0,95.0,54.3,1.4,85.0,3,Opel,Corsa,Manual,Petrol,2017,False
20142,20112.0,132.75,55.42547447720335,2.0,40.0,4,Ford,Focus,Manual,Petrol,2017,False
26428,13284.0,145.0,74.3,1.5,92.0,4,Ford,,Manual,,2019,False
9796,69941.0,148.75,46.3,2.0,57.0,2,BMW,5 Series,Manual,Diesel,2007,False
45842,1000.0,136.0,57.8625,2.0,91.0,2,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
37621,1000.0,145.0,55.4,2.0,85.0,0,Mercedes,B-Class,Semi-Auto,Diesel,2019,False
35792,3569.0,145.0,61.4,2.0,40.0,0,Mercedes,C-Class,Automatic,Diesel,2019,False
41467,9109.0,145.0,57.7,2.0,66.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
40574,46500.0,95.0,65.7,2.1,63.95,1,Mercedes,C-Class,Semi-Auto,Diesel,2015,False
29805,6000.0,145.0,65.7,1.0,89.0,3,Ford,Fiesta,Manual,Petrol,2018,False
37793,38951.0,125.0,61.4,2.1,31.0,1,Mercedes,E-Class,Automatic,Diesel,2016,False
52542,20101.0,95.0,55.4,2.5,56.0,4,Toyota,RAV4,Automatic,Hybrid,2016,False
6260,69941.0,175.0,41.5,3.0,81.0,4,Audi,Q5,Automatic,Diesel,2014,False
14580,9544.0,145.0,48.7,2.0,73.0,3,BMW,4 Series,Automatic,Petrol,2018,False
65308,22678.0,145.0,39.2,1.4,69.0,1,Opel,Mokka X,Manual,Petrol,2018,False
5124,19860.0,145.0,62.8,2.0,63.0,0,Audi,A4,Semi-Auto,Diesel,2017,False
71366,8597.0,145.0,36.2,2.0,91.0,3,VW,Golf,Semi-Auto,Petrol,2019,False
10931,30588.95,95.0,65.7,2.0,57.0,0,BMW,5 Series,Manual,Diesel,2016,False
8047,6520.0,145.0,24.8,3.0,95.0,2,BMW,X3,Semi-Auto,Petrol,2019,False
65569,56766.0,95.0,67.3,2.0,60.0,0,VW,Golf,Manual,Diesel,2015,False
5972,11906.0,145.0,47.9,3.2,57.0,3,Audi,Q3,Semi-Auto,Petrol,2019,False
72988,21886.0,145.0,61.4,1.6,90.0,1,VW,Touran,Manual,Diesel,2017,False
15477,26329.0,132.5,54.36,1.5,34.0,2,Ford,Focus,Manual,Diesel,2017,False
7616,3319.0,145.0,54.3,2.0,57.0,4,BMW,3 Series,Manual,Diesel,2019,False
24846,8228.0,145.0,41.5,2.0,72.0,1,Ford,Focus,Manual,Petrol,2018,False
74497,57041.0,95.0,67.3,2.0,58.0,4,VW,Golf,Manual,Diesel,2014,False
48890,2343.0,175.0,65.7,1.0,85.0,0,Skoda,Citigo,Automatic,Petrol,2018,False
20903,30595.0,95.0,65.7,1.0,73.15,1,Ford,Fiesta,Manual,Petrol,2014,False
40097,21050.0,145.0,67.3,2.1,75.0,0,Mercedes,A-Class,Automatic,Diesel,2017,False
27845,27492.0,125.0,58.9,2.0,98.0,0,Ford,Mondeo,Semi-Auto,Diesel,2017,False
30345,16097.0,145.0,65.7,1.0,73.0,3,Ford,Fiesta,Manual,Petrol,2017,False
22898,31476.0,145.0,54.3,1.0,39.0,2,Ford,Fiesta,Semi-Auto,Petrol,2018,False
33475,29000.0,95.0,57.6,1.2,45.0,2,Hyundai,,Manual,Petrol,2014,False
58929,31220.0,145.0,47.1,1.4,95.0,2,Opel,Mokka X,Manual,,2018,False
18014,3700.0,145.0,38.2,1.5,91.0,4,Ford,Kuga,Automatic,Petrol,2017,False
20620,9000.0,137.25,52.33,2.0,60.3,4,Ford,Focus,Manual,Diesel,2018,False
48979,10.0,145.0,52.3,1.0,67.0,3,Skoda,Fabia,Manual,Petrol,2019,False
12330,53050.0,175.0,35.3,3.0,30.0,0,BMW,1 Series,Manual,Petrol,2014,False
15803,3773.0,145.0,55.4,1.0,61.0,4,Ford,Fiesta,Manual,Petrol,2019,False
15284,12503.0,132.25,55.355000000000004,1.0,91.0,4,Ford,Focus,Manual,Petrol,2019,False
26632,14255.0,141.0,54.955,1.0,87.0,4,Ford,Focus,Manual,Petrol,2017,False
34660,26238.0,125.0,57.6,1.7,76.0,3,Hyundai,Tucson,Semi-Auto,Diesel,2017,False
56949,3328.0,145.0,81.56893960820311,1.6,74.0,0,Opel,Astra,Manual,Diesel,2018,False
3902,15224.0,95.0,76.3,1.6,38.0,1,Audi,A1,Manual,Diesel,2016,False
70362,3596.0,145.0,47.9,1.0,72.0,3,VW,T-Crossland,Manual,Petrol,2019,False
6309,34250.0,95.0,55.4,1.4,84.0,0,Audi,A3,Manual,Petrol,2014,False
33401,42545.0,95.0,57.6,1.2,96.0,2,Hyundai,i20,Manual,Petrol,2014,False
9612,30865.0,145.0,72.4,1.5,49.0,4,BMW,1 Series,Manual,Diesel,2017,False
3892,31997.0,175.0,47.9,3.0,54.0,1,Audi,Q7,Semi-Auto,Diesel,2015,False
33044,2000.0,145.0,49.6,1.0,93.0,1,Hyundai,i10,Manual,Petrol,2019,False
68360,39408.0,175.0,36.2,3.0,49.0,1,VW,Amarok,Automatic,Diesel,2019,False
16968,61312.0,95.0,61.4,1.6,47.0,2,Ford,C-Max,Manual,Diesel,2015,False
48225,32149.0,95.0,58.8,1.0,92.0,1,Skoda,Fabia,Manual,Petrol,2016,False
13187,49000.0,120.0,60.1,2.0,53.0,2,BMW,3 Series,Manual,Diesel,2016,False
15317,1327.0,145.0,48.7,1.1,30.0,2,Ford,Fiesta,Manual,Petrol,2019,False
34611,14788.0,150.0,60.1,1.0,57.0,0,Hyundai,i10,Manual,Petrol,2018,False
17111,6146.0,125.0,54.3,1.2,88.0,2,Ford,Fiesta,Manual,Petrol,2016,False
1882,15336.0,150.0,43.5,2.0,47.0,4,Audi,A3,Automatic,Petrol,2017,False
70047,46706.0,95.0,53.3,1.4,58.0,0,VW,Golf,Manual,Petrol,2015,False
23909,3333.0,147.5,54.64000000000001,1.5,34.0,0,Ford,Focus,Manual,Diesel,2019,False
61899,53067.0,145.0,49.6,1.4,47.0,1,Opel,Corsa,Manual,Petrol,2011,False
67172,40157.0,145.0,67.3,1.6,56.0,0,VW,Golf,Manual,Diesel,2017,False
41737,20393.0,150.0,65.7,2.1,35.0,0,Mercedes,A-Class,Manual,Diesel,2018,False
18238,12571.0,145.0,58.9,1.0,84.0,2,Ford,Fiesta,Manual,Petrol,2018,False
69933,24900.0,145.0,61.4,1.6,33.0,4,VW,Golf,Manual,Diesel,2017,False
16416,29783.0,145.0,56.5,1.6003536972184562,46.0,3,Ford,Fiesta,Manual,Petrol,2018,False
66420,24663.0,160.0,48.7,2.0,62.0,0,VW,Tiguan,Manual,Diesel,2015,False
30513,10400.0,145.0,64.2,1.1,96.0,3,Ford,Fiesta,Manual,Petrol,2019,False
30521,6797.0,140.75,57.3,1.5,85.0,4,Ford,Focus,Automatic,Petrol,2019,False
10304,13058.0,150.0,60.1,2.0,84.0,2,BMW,3 Series,Semi-Auto,Diesel,2018,False
11156,69941.0,175.0,37.7,3.0,59.0,1,BMW,X5,Automatic,Diesel,2012,False
33448,18731.0,145.0,36.2,1.6,74.0,1,Hyundai,Tucson,Semi-Auto,Petrol,2019,False
42619,47000.0,95.0,74.3,1.5,52.0,0,Mercedes,A-Class,Automatic,Diesel,2016,False
11622,46042.0,95.0,68.9,2.0,42.0,3,BMW,5 Series,Automatic,Diesel,2014,False
8448,37634.0,95.0,64.2,2.0,48.0,3,BMW,,Semi-Auto,Diesel,2015,False
48854,10993.0,145.0,35.3,2.0,44.0,2,Skoda,Kodiaq,Automatic,Diesel,2019,False
49910,10151.0,95.0,64.2,1.0,78.0,3,Skoda,Citigo,Manual,Petrol,2017,False
5429,6700.0,150.0,38.2,2.0,46.0,2,Audi,Q5,Automatic,Diesel,2019,False
63281,3772.0,145.0,44.8,1.4,99.0,0,Opel,Corsa,Manual,Petrol,2019,False
49999,50049.0,95.0,21.549999999999997,1.4,78.0,2,Skoda,Octavia,Manual,Petrol,2015,False
26691,63117.0,95.0,74.3,1.5,39.0,1,Ford,Focus,Manual,Diesel,2015,False
13156,38527.0,145.0,58.9,1.5,59.0,2,BMW,1 Series,Automatic,Petrol,2018,False
62356,23117.0,145.0,55.4,1.4,98.0,0,Opel,Corsa,Manual,Petrol,2018,False
53120,39000.0,95.0,58.0,1.3,70.0,4,Toyota,Yaris,Manual,Petrol,2014,False
8285,47152.0,175.0,45.6,2.0,59.0,0,BMW,X1,Automatic,Diesel,2012,False
70416,69941.0,95.0,68.9,2.0,85.0,4,VW,Golf,Manual,Diesel,2016,False
