car_id,brand,model,year,transmission,mileage,fuel_type,tax,mpg,engine_size,paint_quality,previous_owners,has_damage
53477,Toyota,Yaris,2018,Manual,9641.0,Petrol,145.0,47.1,1.5,59.0,4,False
39797,Mercedes,GLE-Class,2019,Semi-Auto,3999.0,Diesel,145.0,36.7,2.0,63.0,1,False
61678,Opel,Mokka X,2017,Manual,13568.0,Petrol,145.0,47.1,1.4,72.0,3,False
65914,VW,Passat,2019,Manual,3626.0,Petrol,145.0,43.5,1.5,34.0,4,False
62891,Opel,Crossland X,2017,Manual,36634.0,Petrol,150.0,57.7,1.2,96.0,4,False
58194,Opel,Astra,2016,Semi-Auto,29082.0,Petrol,125.0,51.4,1.4,51.0,3,False
31011,Ford,Fiesta,2016,Manual,38052.0,Diesel,95.0,78.5,1.5,32.0,1,False
65194,Opel,Corsa,2019,Manual,,Petrol,145.0,43.5,1.4,42.0,0,False
26814,Ford,Fiesta,2017,Manual,25082.0,Petrol,145.0,47.9,1.6,40.0,2,False
26797,Ford,,2011,Manual,69941.0,Diesel,,,1.6,58.0,1,False
8287,BMW,4 Series,2016,Semi-Auto,22476.0,Petrol,145.0,48.7,2.0,61.0,3,False
36167,Mercedes,C-Class,2017,Automatic,15066.0,Petrol,145.0,32.8,3.2,,1,False
11818,BMW,X5,2016,Automatic,20851.0,Diesel,175.0,47.1,3.0,71.0,3,False
47061,Skoda,Scala,2019,Manual,5000.0,,145.0,49.6,1.0,96.0,0,False
17144,Ford,EcoSport,2018,Manual,10549.0,Petrol,145.0,54.3,1.0,41.0,4,False
42218,Mercedes,C-Class,2016,Semi-Auto,15511.0,Petrol,,,2.0,68.0,4,False
35051,Mercedes,SLK,2010,Manual,59147.0,Petrol,175.0,36.2,1.8,51.0,3,False
44480,Mercedes,C-Class,2018,Automatic,38508.0,Diesel,,,2.1,89.0,4,False
57997,Opel,Astra,2016,Manual,56880.0,Diesel,95.0,76.3,1.6,96.0,0,False
26649,Ford,EcoSport,2018,Manual,14453.0,Petrol,145.0,54.3,1.0,32.0,3,False
23655,Ford,Fiesta,2017,Manual,10950.0,Petrol,145.0,65.7,1.0,75.0,2,False
32924,Hyundai,i10,2017,Manual,25997.0,Petrol,145.0,57.7,1.2,,1,False
35709,Mercedes,C-Class,0,Semi-Auto,16974.0,Diesel,145.0,64.2,2.1,72.0,1,False
41659,Mercedes,GLC-Class,0,Semi-Auto,4219.0,Diesel,145.0,44.8,2.0,45.0,2,False
15919,Ford,Focus,2015,Manual,36601.0,Diesel,175.0,,2.0,85.0,4,False
35573,Mercedes,GLC-Class,2018,Semi-Auto,10408.0,Diesel,145.0,56.5,2.1,93.0,3,False
37095,Mercedes,GL-Class,2016,Automatic,14253.0,Diesel,175.0,36.2,3.0,66.0,2,False
10584,BMW,5 Series,2016,Automatic,57000.0,Diesel,95.0,62.8,2.0,39.0,2,False
62246,Opel,Corsa,2018,Automatic,15000.0,Petrol,150.0,39.8,1.4,98.0,3,False
20356,Ford,Kuga,2016,Manual,26501.0,Diesel,125.0,60.1,2.0,53.0,2,False
10114,BMW,X5,2014,Automatic,69941.0,Diesel,175.0,47.9,2.0,94.0,2,False
18492,Ford,Focus,2018,Manual,7330.0,Petrol,,,1.0,46.0,2,False
33210,Hyundai,i800,2018,Automatic,33389.0,,145.0,31.7,2.5,93.0,3,False
25985,Ford,Focus,2018,Automatic,440.0,Petrol,,,1.0,74.0,4,False
26395,Ford,Grand C-Max,2016,Automatic,19525.0,Diesel,175.0,56.5,2.0,49.0,4,False
42205,Mercedes,C-Class,2014,Automatic,37600.0,Diesel,,,2.1,58.0,1,False
19181,Ford,EcoSport,2015,Manual,31779.0,Petrol,,44.8,,38.0,0,False
55130,Toyota,Avensis,2016,Manual,61300.0,Diesel,95.0,67.3,1.6,55.0,2,False
49095,Skoda,Karoq,2019,Automatic,3075.0,Petrol,150.0,33.2,2.0,79.0,0,False
22624,Ford,Focus,2019,Automatic,3492.0,Diesel,145.0,64.2,2.0,88.0,0,False
13025,BMW,4 Series,2019,Unknown,5123.0,Petrol,145.0,48.7,2.0,65.0,4,False
61866,Opel,Mokka X,2019,Manual,12051.0,Petrol,145.0,39.2,1.4,53.0,2,False
27217,Ford,Kuga,2015,Manual,41392.0,Petrol,160.0,45.6,1.5,50.0,3,False
60737,Opel,Astra,2016,Automatic,18220.0,Petrol,125.0,50.4,1.4,100.0,2,False
35145,Mercedes,C-Class,2016,Automatic,40000.0,Diesel,,,1.6,54.0,20,False
73670,VW,Tiguan,2012,Manual,37000.0,Diesel,,48.7,2.0,94.0,3,False
16762,Ford,,2018,Manual,17243.0,Diesel,145.0,54.3,1.5,89.0,3,False
49347,Skoda,Kamiq,2019,Semi-Auto,1001.0,Petrol,145.0,45.6,1.0,92.0,3,False
63229,Opel,Corsa,0,Manual,14628.0,Petrol,145.0,43.5,1.4,32.0,1,False
57332,Opel,Mokka X,2019,Manual,3833.0,Petrol,145.0,47.1,1.4,84.0,2,False
14260,BMW,5 Series,2018,Automatic,20000.0,Hybrid,140.0,87.55,2.0,45.0,0,False
75477,VW,Golf,2012,Manual,69941.0,Diesel,95.0,62.8,2.0,35.0,3,False
11865,BMW,2 Series,2019,Semi-Auto,8994.0,Petrol,145.0,,2.0,92.0,1,False
55285,Toyota,AYGO,2016,Manual,30204.0,Petrol,95.0,69.0,2.781776206784307,34.0,4,False
14601,BMW,X1,2017,Automatic,27490.0,Diesel,145.0,57.6,2.0,81.0,4,False
59214,Opel,Meriva,2017,Manual,36590.0,Diesel,95.0,64.2,1.6,85.0,0,False
45898,Mercedes,S-Class,2015,Semi-Auto,41472.0,Diesel,160.0,51.4,3.0,55.0,1,False
73129,VW,Polo,2016,Manual,39000.0,Petrol,95.0,65.7,1.0,68.0,3,False
57568,Opel,Astra,2016,Manual,54000.0,,175.0,72.4,1.6,,2,False
3678,Audi,A5,2017,Semi-Auto,11070.0,Diesel,145.0,67.3,2.0,37.0,2,False
65728,VW,,0,Automatic,69941.0,Diesel,145.0,,2.0,76.0,20,False
74855,VW,,2019,Manual,,Petrol,145.0,47.1,1.5,94.0,0,False
45471,Mercedes,S-Class,2012,Automatic,69941.0,Diesel,175.0,41.5,3.0,62.0,4,False
23517,Ford,Focus,2015,Manual,45878.0,Diesel,,,1.5,87.0,20,False
12535,BMW,X5,2015,Automatic,47000.0,Diesel,175.0,47.1,3.0,54.0,0,False
43034,Mercedes,C-Class,2019,Semi-Auto,2584.0,Petrol,,,2.0,,3,False
46063,Mercedes,GLA-Class,2020,Semi-Auto,266.0,Petrol,145.0,37.2,1.6,94.0,1,False
64329,Opel,Meriva,2013,Manual,69941.0,Petrol,150.0,47.1,1.4,50.0,2,False
36822,Mercedes,B-Class,2013,Semi-Auto,33706.0,Diesel,95.0,64.2,1.8,91.0,0,False
50635,Skoda,Kodiaq,2018,Manual,27230.0,Diesel,145.0,52.3,2.0,85.0,2,False
47140,Skoda,Kodiaq,2020,Automatic,1007.0,Diesel,145.0,39.2,2.0,50.0,3,False
53174,Toyota,AYGO,2015,Manual,34182.0,Petrol,95.0,69.0,1.0,84.0,3,False
34393,Hyundai,Santa Fe,2019,Semi-Auto,2251.0,Diesel,145.0,40.9,2.2,88.0,3,False
25189,Ford,Kuga,2017,Manual,,Diesel,145.0,54.3,2.0,35.0,1,False
52284,Toyota,Yaris,2019,Manual,8785.0,Petrol,145.0,47.9,1.5,84.0,3,False
45463,Mercedes,C-Class,2017,Semi-Auto,36152.0,Petrol,145.0,50.4,2.0,,1,False
24774,Ford,Focus,2019,Manual,3205.0,Petrol,145.0,60.1,1.0,40.0,2,False
44910,Mercedes,C-Class,2019,Semi-Auto,16.0,Diesel,145.0,60.1,1.6,41.0,3,False
51782,Toyota,Corolla,2019,Automatic,3579.0,Hybrid,135.0,72.4,2.0,99.0,1,False
43179,Mercedes,C-Class,2019,Semi-Auto,37.0,Petrol,145.0,44.1,2.0,,0,False
65927,VW,Golf,2019,Manual,15186.0,Petrol,145.0,49.6,1.0,92.0,1,True
25233,Ford,Mondeo,2016,Manual,61190.0,Diesel,95.0,78.5,1.5,92.0,2,False
72948,VW,Up,2017,Manual,33610.0,Petrol,95.0,64.2,1.0,53.0,1,False
55142,Toyota,AYGO,2017,Manual,18589.0,Petrol,95.0,68.9,1.0,66.0,1,False
38678,Mercedes,C-Class,2017,Semi-Auto,27959.0,Petrol,150.0,41.5,2.0,86.0,4,False
48158,Skoda,Octavia,2015,,31580.0,Diesel,125.0,60.1,2.0,92.0,3,False
21401,Ford,Focus,2019,Manual,4520.0,Diesel,,,1.5,80.0,1,False
36601,Mercedes,C-Class,2020,Automatic,3000.0,Diesel,,,2.0,49.0,20,False
1056,Audi,Q3,2019,Manual,1773.0,Petrol,145.0,39.8,1.5,62.0,0,False
58387,Opel,Insignia,2016,Manual,69941.0,Diesel,95.0,72.4,1.6,34.0,3,False
44010,Mercedes,CLS-Class,2016,Semi-Auto,35474.0,Diesel,165.0,51.4,3.0,87.0,4,False
15150,Ford,Fiesta,2017,Manual,32463.0,Petrol,95.0,65.7,1.0,57.0,3,False
6084,Audi,A1,2015,Manual,40011.0,Diesel,95.0,80.7,1.6,88.0,4,False
38660,Mercedes,GLB-Class,2020,Semi-Auto,1912.0,Diesel,145.0,44.8,2.0,35.0,3,False
38860,Mercedes,C-Class,2019,Semi-Auto,2086.0,Petrol,,,1.5,31.0,3,False
52485,Toyota,Yaris,2017,Manual,66279.0,Diesel,95.0,80.7,1.4,87.0,4,False
29450,Ford,,2019,Manual,2016.0,Petrol,145.0,48.7,1.1,62.0,0,False
50803,Skoda,Roomster,2012,Manual,54000.0,Petrol,145.0,49.6,1.2,53.0,4,False
1207,Audi,Q2,2017,Automatic,7200.0,Petrol,145.0,54.3,1.4,46.0,4,False
4841,Audi,A3,2016,Manual,,Diesel,95.0,74.3,1.6,40.0,3,False
57979,Opel,Mokka X,2018,Manual,10650.0,Petrol,145.0,47.1,1.4,87.0,0,False
24073,Ford,Focus,2016,Manual,30923.0,Diesel,,,1.5,63.0,2,False
38029,Mercedes,CL-Class,0,Semi-Auto,69941.0,Diesel,95.0,67.3,2.1,91.0,2,False
30541,Ford,Mustang,2020,Automatic,3500.0,Petrol,145.0,22.1,3.2,96.0,0,False
51640,Toyota,RAV4,2013,Manual,59934.0,Diesel,165.0,49.6,,60.0,0,True
41106,Mercedes,A-Class,2014,Manual,50116.0,Diesel,95.0,78.5,1.5,77.0,2,False
69126,VW,Golf,2019,Automatic,4821.0,Diesel,145.0,54.3,1.6,67.0,2,False
10021,BMW,4 Series,2018,Semi-Auto,16500.0,Petrol,150.0,48.7,2.0,76.0,1,False
32139,Hyundai,Santa Fe,2018,Manual,17452.0,Diesel,145.0,47.1,2.2,31.0,2,False
1889,Audi,A3,2016,Manual,29500.0,Petrol,95.0,57.6,1.4,35.0,3,False
19609,Ford,EcoSport,2017,Manual,32764.0,Diesel,95.0,64.2,1.5,65.0,3,False
14766,BMW,1 Series,2017,Manual,15645.0,Petrol,125.0,52.3,1.5,52.0,4,False
71101,VW,Touran,2019,Manual,11708.0,Petrol,145.0,40.9,1.0,34.0,1,False
34364,,Tucson,2018,Manual,25295.0,Petrol,145.0,44.8,1.6,45.0,3,False
27720,Ford,Focus,2016,Manual,23784.0,Petrol,,,1.0,30.0,0,False
63954,Opel,Insignia,2017,Manual,49063.0,Petrol,145.0,47.1,1.5,81.0,4,False
65860,VW,Golf,2016,Manual,69941.0,Petrol,95.0,57.6,1.2,55.0,2,False
42700,Mercedes,E-Class,2015,Automatic,48641.0,Diesel,125.0,61.4,2.1,69.0,3,False
34242,Hyundai,i20,2017,Manual,21807.0,Petrol,150.0,,1.2,78.0,4,False
32926,Hyundai,i30,2018,Semi-Auto,30709.0,Petrol,150.0,51.4,1.4,91.0,0,False
25421,Ford,Fiesta,2013,,69078.0,Diesel,95.0,85.6,1.6,97.0,0,False
13296,BMW,Z4,2020,Semi-Auto,10.0,Petrol,145.0,37.2,2.0,73.0,1,False
40945,Mercedes,B-Class,2016,Automatic,39838.0,Diesel,95.0,68.9,1.5,94.0,2,False
74805,VW,Polo,2017,Manual,20978.0,Petrol,145.0,60.1,1.2,42.0,2,False
589,Audi,A3,2019,Manual,2392.0,Diesel,145.0,51.4,1.6,62.0,3,False
24045,Ford,,2018,Manual,11770.0,Diesel,145.0,60.1,2.0,39.0,0,False
7077,Audi,A6,2019,Automatic,5260.0,Diesel,145.0,36.2,3.0,67.0,0,False
60181,Opel,Astra,2017,Manual,16229.0,Petrol,125.0,51.4,1.4,81.0,1,False
27207,Ford,Kuga,2017,Manual,16644.0,Diesel,145.0,60.1,2.0,92.0,4,False
59296,Opel,Mokka X,2019,Manual,9745.0,Petrol,145.0,39.2,1.4,58.0,2,False
22697,Ford,Focus,2018,Automatic,5675.0,Diesel,,,1.5,49.0,1,False
2992,Audi,Q2,2019,Manual,6000.0,Petrol,145.0,43.5,1.5,54.0,1,False
52354,Toyota,Yaris,2019,Automatic,3150.0,Hybrid,,76.3,1.5,90.0,2,False
69205,VW,CC,2015,Manual,61119.0,Diesel,95.0,60.1,2.0,85.0,4,False
10412,BMW,5 Series,2020,Semi-Auto,101.0,Petrol,145.0,39.2,3.0,68.0,0,False
37839,Mercedes,C-Class,2017,Automatic,31674.0,Petrol,145.0,47.9,2.0,60.0,4,False
65117,Opel,Astra,2013,Manual,66339.0,Diesel,125.0,60.1,2.0,90.0,4,False
74396,VW,Golf,2020,Manual,4155.0,Petrol,145.0,45.6,1.5,65.0,0,False
61569,Opel,,2014,Manual,33000.0,Petrol,160.0,44.8,1.6,83.0,4,False
15744,Ford,Focus,2018,Manual,14563.0,Diesel,145.0,80.7,1.5,45.0,1,False
64132,Opel,Adam,2014,Manual,30481.0,Petrol,125.0,53.3,1.2,84.0,1,False
25419,Ford,Focus,2017,Manual,13013.0,Petrol,145.0,57.7,1.0,50.0,2,False
6302,Audi,A4,2016,Manual,29112.0,Diesel,,74.3,2.0,84.0,1,False
50040,Skoda,Octavia,2017,Semi-Auto,34215.0,Petrol,145.0,56.5,1.4,37.0,3,False
29640,Ford,Focus,2014,Automatic,29192.0,Petrol,160.0,44.8,1.6,56.0,2,False
71900,VW,Golf,2016,Manual,12643.0,Petrol,95.0,53.3,1.4,39.0,0,False
51150,Toyota,Yaris,2016,Automatic,17412.0,Hybrid,95.0,78.0,1.5,40.0,0,False
68814,VW,Golf,2016,Manual,47525.0,Diesel,95.0,74.3,1.6,33.0,20,False
75143,VW,Golf,2023,Manual,46466.0,Petrol,95.0,60.1,1.4,32.0,20,False
35290,Mercedes,C-Class,2014,Automatic,56444.0,Petrol,175.0,23.5,3.2,65.0,0,False
5870,Audi,A8,2012,Unknown,69941.0,Diesel,175.0,44.1,3.0,68.0,1,False
60003,Opel,Adam,2014,Manual,45822.0,Petrol,125.0,53.3,1.2,73.0,2,False
60349,Opel,Astra,2012,Manual,58030.0,Petrol,165.0,44.1,1.6,,1,False
66939,VW,Tiguan,2019,Semi-Auto,3426.0,Diesel,145.0,39.8,2.0,65.0,4,False
71020,VW,Polo,2018,Manual,20990.0,Petrol,150.0,48.7,1.0,90.0,3,False
9389,BMW,3 Series,2014,Semi-Auto,26311.0,Hybrid,135.0,47.9,3.0,32.0,3,False
6847,Audi,A6,2017,Automatic,32276.0,Diesel,145.0,61.4,2.0,91.0,4,False
15204,Ford,Focus,2019,Manual,5684.0,Petrol,,,1.0,52.0,2,False
49852,Skoda,Fabia,2017,Semi-Auto,12915.0,Petrol,145.0,,1.0,47.0,4,False
54802,Toyota,Corolla,2019,Automatic,6158.0,Hybrid,140.0,72.4,2.0,53.0,2,False
33447,Hyundai,Tucson,2019,Manual,17865.0,Petrol,145.0,34.9,1.6,87.0,0,False
27641,Ford,Focus,2019,Manual,1987.0,Petrol,145.0,60.1,1.0,,0,False
53256,Toyota,AYGO,2015,,33882.0,Petrol,95.0,69.0,1.0,85.0,0,False
39726,Mercedes,C-Class,2016,Semi-Auto,53000.0,Diesel,125.0,60.1,2.1,68.0,4,False
31505,Hyundai,ix20,2016,Manual,27000.0,Petrol,125.0,50.4,1.4,46.0,2,False
50717,Skoda,Superb,2019,Semi-Auto,30258.0,Diesel,150.0,62.8,2.0,78.0,0,False
55089,Toyota,AYGO,2017,Manual,22572.0,Petrol,,69.0,1.0,81.0,2,False
4505,Audi,A6,2016,Automatic,62118.0,Diesel,145.0,56.5,2.0,61.0,1,False
72635,VW,Polo,2009,Manual,65621.0,Petrol,145.0,,1.2,33.0,4,False
2951,Audi,Q5,2019,Automatic,5999.0,Diesel,145.0,38.2,2.0,91.0,0,False
32184,Hyundai,i20,2016,Manual,37899.0,Petrol,95.0,55.4,,69.0,1,False
5927,Audi,Q3,2015,Semi-Auto,33845.0,Petrol,145.0,47.9,1.4,49.0,3,False
42087,Mercedes,C-Class,2017,Automatic,25449.0,,145.0,67.3,2.1,83.0,3,False
42666,Mercedes,C-Class,2019,Semi-Auto,12946.0,Diesel,145.0,61.4,2.0,50.0,0,False
46819,Skoda,Octavia,2017,Manual,16135.0,Diesel,145.0,62.8,2.0,46.0,4,False
24175,Ford,EcoSport,2019,Manual,11468.0,Petrol,150.0,53.3,1.0,76.0,2,False
54886,Toyota,AYGO,2017,Automatic,11304.0,Petrol,145.0,67.0,1.0,57.0,3,False
44541,Mercedes,C-Class,2018,Automatic,9047.0,Diesel,,,2.1,3.2074178424107345,0,False
57146,Opel,Corsa,2019,Manual,4878.0,,145.0,,1.4,39.0,4,False
60408,Opel,Astra,2017,Manual,53388.0,Diesel,95.0,72.4,1.6,81.0,2,False
26741,Ford,B-Max,2017,Manual,16803.0,Petrol,95.0,56.5,1.0,46.0,4,False
51076,Skoda,Yeti Outdoor,2014,Manual,25000.0,Diesel,175.0,48.7,2.0,46.0,1,False
68257,VW,Golf,2016,Manual,15493.0,Petrol,95.0,53.3,1.4,61.0,3,False
73277,VW,Polo,2019,Manual,10686.0,Petrol,145.0,52.3,1.0,94.0,0,False
17027,Ford,Focus,2017,Manual,19859.0,Diesel,,87.55,1.5,92.0,20,False
16956,Ford,Kuga,2017,Manual,24510.0,Diesel,145.0,64.2,1.5,55.0,1,False
46140,Mercedes,C-Class,2019,Semi-Auto,3085.0,Petrol,,,2.0,70.0,1,False
71012,VW,Passat,2016,Manual,62162.0,Diesel,95.0,68.9,2.0,49.0,2,False
28663,Ford,EcoSport,2016,Manual,48010.0,Diesel,95.0,64.2,1.5,66.0,1,False
68561,VW,Golf,2015,Manual,46026.0,Petrol,95.0,53.3,1.4,44.0,3,False
28169,Ford,Focus,2019,Manual,3803.0,Petrol,,,1.0,65.0,1,False
45597,Mercedes,C-Class,2019,Semi-Auto,10476.0,Petrol,,,3.0,34.0,3,False
40157,Mercedes,C-Class,2020,Semi-Auto,1000.0,Diesel,145.0,87.55,2.0,84.0,2,False
1401,Audi,A4,2017,Manual,15800.0,Petrol,145.0,48.7,1.4,88.0,4,False
61320,,Zafira,2016,Manual,16548.0,Diesel,95.0,68.9,1.6,76.0,0,False
35540,Mercedes,A-Class,2019,Semi-Auto,5036.0,Petrol,145.0,53.3,1.3,60.0,3,False
55265,Toyota,AYGO,2019,Manual,9529.0,Petrol,150.0,56.5,,59.0,1,False
52809,Toyota,C-HR,2018,Automatic,28414.0,Hybrid,135.0,74.3,1.8,80.0,3,False
2739,Audi,Q2,2018,Manual,8057.0,Petrol,150.0,49.6,1.4,59.0,1,False
61641,Opel,Zafira,2016,Manual,16662.0,Petrol,175.0,,1.4,39.0,0,False
53196,Toyota,AYGO,2020,Manual,500.0,Petrol,145.0,57.7,1.0,84.0,4,False
44959,Mercedes,GL-Class,2016,Automatic,69941.0,Diesel,175.0,37.2,3.0,66.0,1,False
13914,BMW,X1,2017,Automatic,35779.0,Diesel,145.0,55.4,2.0,39.0,0,False
63054,Opel,Mokka X,2017,Manual,36593.0,Diesel,150.0,68.9,1.6,58.0,2,False
430,Audi,Q8,2020,Semi-Auto,69941.0,Diesel,145.0,30.7,3.2,44.0,1,False
65939,VW,Golf,2019,Semi-Auto,13823.0,Petrol,145.0,45.6,1.0,100.0,1,False
52233,Toyota,C-HR,2019,Manual,15677.0,Petrol,145.0,41.5,1.2,77.0,1,False
27678,Ford,Focus,2019,Manual,4000.0,Petrol,145.0,60.1,1.0,83.0,4,False
49550,Skoda,Fabia,2019,Manual,2805.0,Petrol,145.0,61.4,1.0,46.0,2,False
36983,Mercedes,GLA-Class,2018,Automatic,13546.0,Diesel,145.0,56.5,2.1,99.0,0,False
55877,Opel,Crossland X,2018,Manual,10601.0,Petrol,,44.8,1.2,78.0,2,False
42390,Mercedes,E-Class,2018,Automatic,69941.0,Diesel,145.0,72.4,2.0,89.0,3,False
53376,Toyota,Yaris,2019,Manual,3950.0,Petrol,145.0,47.9,1.5,74.0,2,False
57697,Opel,Mokka X,2019,Manual,6887.0,Petrol,145.0,39.2,1.4,97.0,4,False
55413,Toyota,Auris,2015,Automatic,14383.0,Hybrid,95.0,76.4,1.8,34.0,3,False
23803,Ford,Focus,2017,Manual,12456.0,Petrol,,,1.0,48.0,3,False
40035,Mercedes,C-Class,2012,Automatic,69941.0,Petrol,,,1.6,38.0,0,False
50629,Skoda,Karoq,2019,Manual,11.0,Petrol,150.0,43.5,1.0,93.0,4,False
45645,Mercedes,C-Class,2016,Automatic,23881.0,Diesel,95.0,64.2,2.1,90.0,0,False
29647,Ford,Focus,2013,Manual,47769.0,Diesel,95.0,67.3,1.6,97.0,4,False
65716,VW,Golf,2015,Manual,18591.0,Petrol,95.0,53.3,,96.0,2,False
62927,Opel,Zafira,2016,Manual,48000.0,Diesel,95.0,62.7,1.6,47.0,1,False
49438,Skoda,Yeti Outdoor,0,Manual,28637.0,Petrol,145.0,51.4,1.2,34.0,0,False
52544,Toyota,Yaris,2017,Automatic,19588.0,Hybrid,140.0,76.3,1.5,71.0,2,False
39530,Mercedes,C-Class,2016,Semi-Auto,10561.0,Diesel,,,2.1,32.0,1,False
64570,Opel,Corsa,0,Manual,16695.0,Petrol,150.0,43.5,1.4,54.0,0,False
15455,Ford,EcoSport,2017,Manual,37258.0,Petrol,145.0,53.3,1.0,71.0,0,False
57373,Opel,Corsa,2020,Manual,10.0,Petrol,150.0,52.3,1.2,30.0,2,False
68104,VW,Polo,2017,Manual,30324.0,Diesel,145.0,74.3,1.4,,3,False
31856,Hyundai,Tucson,2017,Semi-Auto,12980.0,Diesel,150.0,57.7,1.7,78.0,0,False
44891,Mercedes,E-Class,2019,Automatic,10356.0,Diesel,145.0,70.6,2.0,46.0,4,False
23008,Ford,Fiesta,2018,Automatic,31190.0,Petrol,145.0,54.3,1.0,78.0,0,False
67931,VW,Golf,2019,Semi-Auto,3561.0,Petrol,145.0,32.8,2.0,71.0,0,False
17193,Ford,Focus,2019,Manual,14569.0,Petrol,145.0,60.1,1.0,36.0,3,True
35606,Mercedes,M-Class,2009,Automatic,59000.0,Diesel,175.0,30.4,3.0,67.0,2,False
48424,Skoda,Fabia,2019,Manual,4493.0,Petrol,145.0,60.1,1.0,76.0,2,False
22208,Ford,EcoSport,2017,Manual,12278.0,Petrol,125.0,52.3,1.0,69.0,0,False
60047,Opel,Adam,2017,Manual,26100.0,Petrol,145.0,53.3,1.2,,4,False
37586,Mercedes,A-Class,2019,Semi-Auto,1000.0,Diesel,145.0,67.3,1.5,58.0,1,False
41949,Mercedes,C-Class,2017,Semi-Auto,46512.0,Diesel,145.0,65.7,2.1,65.0,2,False
5939,Audi,Q5,2017,Semi-Auto,37624.0,Petrol,145.0,34.0,3.0,91.0,4,False
14255,BMW,1 Series,2013,Automatic,63000.0,Diesel,160.0,51.4,2.0,56.0,3,False
35033,Mercedes,C-Class,2019,Automatic,1664.0,Diesel,,,2.0,63.0,1,False
26453,Ford,Fiesta,2019,Manual,3874.0,Petrol,145.0,58.9,,88.0,2,False
39446,Mercedes,A-Class,2020,Semi-Auto,19.0,Petrol,145.0,28.5,1.3,55.0,0,False
56796,Opel,Grandland X,2018,Manual,20732.0,Diesel,145.0,70.6,1.6,34.0,0,False
6701,Audi,A5,2020,Semi-Auto,4500.0,Diesel,145.0,45.6,2.0,37.0,4,False
41271,Mercedes,C-Class,2019,Automatic,1873.0,Diesel,,,2.0,49.0,4,False
24700,Ford,Mondeo,2017,Manual,27776.0,Diesel,145.0,64.2,2.0,93.0,4,False
57920,Opel,Astra,0,Manual,400.0,Petrol,145.0,62.8,1.0,71.0,2,False
6198,Audi,A3,2017,Automatic,8500.0,Petrol,145.0,47.9,2.0,32.0,2,False
3759,Audi,Q5,2019,Automatic,3552.0,Petrol,145.0,33.2,2.0,87.0,3,False
41099,Mercedes,B-Class,2023,Semi-Auto,12706.0,Petrol,145.0,45.6,1.3,74.0,1,False
72443,VW,Tiguan,2019,Manual,6635.0,Diesel,145.0,47.9,2.0,42.0,3,False
72903,VW,Golf SV,2019,Semi-Auto,4500.0,Petrol,145.0,42.8,1.5,48.0,3,False
42413,,A-Class,2015,Automatic,38412.0,Diesel,95.0,64.2,2.1,52.0,2,False
44162,Mercedes,A-Class,2018,Manual,22894.0,Petrol,145.0,49.6,1.6,59.0,0,False
41377,Mercedes,C-Class,2011,Semi-Auto,23077.0,Diesel,,,2.1,54.0,2,False
72979,VW,Passat,2019,Manual,554.0,,145.0,43.5,1.5,79.0,3,False
40474,Mercedes,A-Class,2019,Semi-Auto,9153.0,Diesel,145.0,68.9,1.5,44.0,1,False
17734,Ford,,2018,Manual,8163.0,Petrol,150.0,55.4,1.1,33.0,2,False
65238,Opel,Crossland X,2019,Manual,,Petrol,145.0,47.1,1.2,88.0,3,False
68967,VW,T-Roc,2019,Manual,7539.0,,150.0,44.1,1.0,54.0,3,False
58615,Opel,Mokka X,2019,Manual,12616.0,Petrol,145.0,39.2,1.4,76.0,1,False
47125,Skoda,Fabia,2017,Manual,20000.0,Petrol,145.0,64.2,1.0,78.0,0,False
7693,BMW,3 Series,2016,Manual,42170.0,Diesel,95.0,67.3,2.0,98.0,3,False
64940,Opel,Corsa,2017,Manual,4496.0,Petrol,145.0,49.6,1.4,82.0,3,False
15681,Ford,Fiesta,2018,Manual,12882.0,Petrol,145.0,65.7,1.0,98.0,4,False
60028,Opel,Mokka,2016,Manual,24966.0,Petrol,175.0,40.9,1.6,83.0,1,False
72607,VW,Golf,2020,Semi-Auto,4411.0,Petrol,145.0,36.2,2.0,73.0,2,False
4916,Audi,A4,2016,Manual,42166.0,Diesel,95.0,72.4,2.0,69.0,2,False
67669,VW,Polo,0,Manual,35354.0,Petrol,145.0,60.1,1.0,52.0,3,False
74675,VW,Golf,2016,Semi-Auto,25342.0,Diesel,95.0,58.9,1.6,38.0,3,False
65924,VW,Golf,2016,Manual,23125.0,Petrol,175.0,39.8,2.0,43.0,1,False
56999,Opel,Zafira,2017,Manual,25859.0,Petrol,175.0,41.5,1.4,50.0,2,False
64696,Opel,Zafira,2014,Automatic,30000.0,Diesel,165.0,49.6,2.0,74.0,4,False
25572,Ford,B-Max,2017,Manual,19913.0,Petrol,145.0,47.1,1.4,62.0,3,False
36813,Mercedes,C-Class,2016,Automatic,69941.0,Diesel,,,2.1,64.0,3,False
73676,VW,Polo,2019,Automatic,1000.0,Petrol,145.0,46.3,1.0,78.0,3,False
55003,,Yaris,2020,Automatic,10.0,Petrol,150.0,47.9,1.5,71.0,0,False
40664,Mercedes,E-Class,2015,Automatic,69941.0,Petrol,175.0,28.8,3.2,58.0,1,False
26656,Ford,Fiesta,2017,Manual,28871.0,Petrol,145.0,64.2,1.1,89.0,1,False
67998,VW,T-Crossland,2019,Automatic,3467.0,Petrol,150.0,45.6,1.0,,4,False
55215,Toyota,Auris,2014,Automatic,54533.0,Hybrid,95.0,70.6,1.8,34.0,1,False
